user_id,proficiency,language
27472,professional_working,English
27472,native_or_bilingual,Turkish
27473,full_professional,English
27473,native_or_bilingual,Turkish
27473,limited_working,Spanish
27477,,English
27479,,German
27479,,French
27479,,Other
27479,,English
27481,,English
27482,native_or_bilingual,Turkish
27482,professional_working,English
27483,full_professional,English
27484,professional_working,English
27484,native_or_bilingual,Turkish
27485,native_or_bilingual,Turkish
27485,full_professional,English
27486,,Turkish
27486,,English
27486,,German
27489,native_or_bilingual,Turkish
27489,professional_working,English
27490,native_or_bilingual,Turkish
27490,full_professional,English
27490,limited_working,German
27491,native_or_bilingual,Turkish
27491,native_or_bilingual,English
27492,,English
27493,,English
27494,,Turkish
27494,,English
27497,,English
27499,native_or_bilingual,Turkish
27499,professional_working,English
27501,,Turkish
27501,,English
27503,professional_working,English
27503,native_or_bilingual,Turkish
27505,native_or_bilingual,Turkish
27505,professional_working,English
27506,native_or_bilingual,Turkish
27506,professional_working,English
27507,native_or_bilingual,Turkish
27507,professional_working,English
27507,elementary,German
27510,full_professional,English
27510,native_or_bilingual,Other
27510,native_or_bilingual,Turkish
27510,limited_working,Other
27511,native_or_bilingual,Turkish
27511,limited_working,English
27513,native_or_bilingual,Turkish
27513,elementary,German
27513,full_professional,English
27514,native_or_bilingual,Turkish
27514,professional_working,English
27515,professional_working,English
27515,native_or_bilingual,Turkish
27516,,English
27517,professional_working,English
27518,professional_working,English
27521,native_or_bilingual,Turkish
27521,professional_working,English
27521,elementary,Turkish
27523,professional_working,English
27524,full_professional,English
27524,professional_working,German
27526,,Turkish
27526,,English
27527,professional_working,English
27527,elementary,German
27527,native_or_bilingual,Turkish
27528,professional_working,English
27528,native_or_bilingual,Turkish
27529,full_professional,English
27529,native_or_bilingual,Turkish
27531,professional_working,English
27531,limited_working,German
27531,native_or_bilingual,Turkish
27532,native_or_bilingual,Turkish
27532,full_professional,English
27533,full_professional,English
27533,full_professional,French
27533,native_or_bilingual,Other
27533,native_or_bilingual,Turkish
27534,professional_working,English
27534,native_or_bilingual,Turkish
27536,native_or_bilingual,Turkish
27536,limited_working,Russian
27536,full_professional,English
27538,,Turkish
27538,,English
27540,native_or_bilingual,Turkish
27540,limited_working,English
27541,native_or_bilingual,Turkish
27541,professional_working,English
27542,professional_working,English
27543,native_or_bilingual,Turkish
27543,professional_working,English
27544,native_or_bilingual,Turkish
27544,full_professional,English
27546,native_or_bilingual,Turkish
27546,native_or_bilingual,Turkish
27546,full_professional,English
27546,limited_working,Arabic
27546,elementary,French
27546,elementary,Persian
27546,elementary,Russian
27547,professional_working,English
27547,native_or_bilingual,Turkish
27552,native_or_bilingual,Turkish
27552,professional_working,English
27553,native_or_bilingual,Turkish
27553,full_professional,English
27553,native_or_bilingual,Persian
27554,professional_working,English
27556,professional_working,English
27556,native_or_bilingual,Turkish
27557,native_or_bilingual,Turkish
27557,professional_working,English
27558,,Turkish
27558,,English
27559,,English
27562,native_or_bilingual,Turkish
27562,professional_working,English
27563,professional_working,English
27563,native_or_bilingual,Turkish
27564,native_or_bilingual,Turkish
27564,native_or_bilingual,English
27567,professional_working,English
27567,native_or_bilingual,Turkish
27567,elementary,German
27569,native_or_bilingual,Turkish
27569,full_professional,English
27570,,English
27575,native_or_bilingual,Turkish
27575,native_or_bilingual,English
27575,elementary,Spanish
27576,native_or_bilingual,Turkish
27576,full_professional,English
27576,limited_working,German
27577,professional_working,English
27579,native_or_bilingual,Turkish
27579,full_professional,English
27581,full_professional,English
27581,native_or_bilingual,Turkish
27581,limited_working,Korean
27581,elementary,Japanese
27583,native_or_bilingual,Turkish
27583,professional_working,English
27584,,English
27584,,Turkish
27584,,Azerbaijani
27585,full_professional,English
27585,native_or_bilingual,Turkish
27585,elementary,Spanish
27586,limited_working,English
27586,elementary,German
27588,full_professional,English
27589,native_or_bilingual,Turkish
27589,professional_working,English
27590,professional_working,English
27591,,English
27595,professional_working,English
27595,native_or_bilingual,Turkish
27595,elementary,Chinese
27597,,English
27597,,Turkish
27602,full_professional,Turkish
27602,professional_working,English
27602,native_or_bilingual,Other
27604,limited_working,English
27604,native_or_bilingual,Turkish
27605,,Turkish
27605,,English
27607,full_professional,English
27607,native_or_bilingual,Turkish
27607,elementary,German
27608,professional_working,English
27608,full_professional,Turkish
27608,native_or_bilingual,Other
27609,full_professional,English
27609,elementary,Japanese
27609,native_or_bilingual,Turkish
27610,native_or_bilingual,Turkish
27610,professional_working,English
27612,professional_working,English
27612,full_professional,Turkish
27614,professional_working,English
27614,elementary,German
27615,,Turkish
27615,,English
27616,professional_working,English
27616,elementary,Spanish
27618,,English
27626,,English
27627,,English
27628,professional_working,English
27628,elementary,German
27628,native_or_bilingual,Turkish
27629,,German
27629,,French
27629,,Other
27629,,English
27630,professional_working,English
27632,full_professional,English
27632,native_or_bilingual,Turkish
27633,professional_working,English
27633,limited_working,Chinese
27633,elementary,German
27635,professional_working,French
27635,limited_working,German
27635,full_professional,English
27636,full_professional,English
27636,elementary,Japanese
27637,native_or_bilingual,Turkish
27637,professional_working,English
27637,elementary,German
27638,full_professional,English
27640,native_or_bilingual,English
27640,elementary,German
27640,limited_working,Other
27640,limited_working,Other
27640,limited_working,Other
27640,native_or_bilingual,Turkish
27641,native_or_bilingual,Turkish
27641,limited_working,English
27644,full_professional,Arabic
27644,limited_working,English
27644,elementary,Spanish
27647,full_professional,English
27647,native_or_bilingual,Turkish
27648,native_or_bilingual,Turkish
27648,full_professional,English
27648,professional_working,Other
27648,elementary,Spanish
27649,native_or_bilingual,Turkish
27649,professional_working,English
27651,professional_working,English
27651,native_or_bilingual,Turkish
27651,elementary,German
27652,limited_working,English
27652,native_or_bilingual,Turkish
27653,elementary,German
27653,full_professional,English
27654,,English
27654,native_or_bilingual,Turkish
27656,native_or_bilingual,English
27656,native_or_bilingual,Arabic
27656,elementary,French
27656,elementary,Turkish
27656,elementary,Japanese
27660,native_or_bilingual,Japanese
27660,full_professional,English
27660,native_or_bilingual,Turkish
27661,,English
27666,elementary,French
27666,professional_working,English
27667,native_or_bilingual,Turkish
27667,professional_working,English
27668,professional_working,English
27668,native_or_bilingual,Turkish
27668,elementary,Spanish
27669,professional_working,English
27669,native_or_bilingual,Turkish
27669,limited_working,French
27670,native_or_bilingual,Turkish
27670,professional_working,English
27670,limited_working,German
27676,full_professional,English
27676,limited_working,German
27677,native_or_bilingual,Turkish
27677,professional_working,English
